urlPathId,title
/nyheder/penge/c20-sluttede-lidt-hoejere-med-smaa-udsving,C20 sluttede lidt højere med små udsving
/nyheder/penge/sur-aktiestemning-sender-c20-i-minus,Sur aktiestemning sender C20 i minus
/nyheder/penge/novo-og-lundbeck-falder-c20-stiger,Novo og Lundbeck falder - C20 stiger
/nyheder/penge/lille-stigning-til-c20-stor-til-tryg,Lille stigning til C20 - stor til Tryg
/nyheder/penge/novo-effekten-c20-ligger-til-stoerste-stigning-i-over-et-aar,'Novo-effekten': C20 ligger til største stigning i over et år
/nyheder/penge/c20-tabte-igen-men-hvem-var-den-stoerste-taber,C20 tabte igen - men hvem var den største taber?
/nyheder/penge/c20-er-paa-vej-til-igen-optage-flsmidth-co,C20 er på vej til igen at optage FLSmidth Co
/nyheder/penge/onsdagens-aktier-c20-faldt-med-novo-i-spidsen,Onsdagens aktier: C20 faldt med Novo i spidsen
/nyheder/penge/c20-i-fremgang-med-jyske-bank-i-front,C20 i fremgang med Jyske Bank i front
/nyheder/penge/tirsdagens-aktier-apm-og-gn-hev-c20-til-tops,Tirsdagens aktier: APM og GN hev C20 til tops
/nyheder/penge/tirsdagens-aktier-c20-fulgte-med-resten-af-europa-ned,Tirsdagens aktier: C20 fulgte med resten af Europa ned
/nyheder/penge/lille-fald-i-c20-stigning-hos-bo,Lille fald i C20 - stigning hos B&O
/nyheder/penge/c20-maersk-og-vestas-foerte-i-stigning,C20: Mærsk og Vestas førte an i stigning
/nyheder/penge/c20nordea-vestas-og-bo-tog-foerertroejen,"C20:Nordea, Vestas og B&O tog førertrøjen
"
/nyheder/penge/c20-07-procent-lavere-fald-til-sas-og-novozymes,"C20 0,7 procent lavere - fald til SAS og Novozymes"
/nyheder/penge/c20-stiger-anfort-af-tdc-og-danske-bank,C20 stiger anført af TDC og Danske Bank
/nyheder/penge/c20-maersk-og-vestas-fortsat-op-i-en-positiv-stemning,C20: Mærsk og Vestas fortsat op i en positiv stemning
/nyheder/penge/c20-ap-moeller-maersk-investorer-kan-se-frem-igen,C20: A.P. Møller Mærsk-investorer kan se frem igen
/nyheder/penge/c20-gaar-frem-med-group-4-securicor-i-spidsen,C20 går frem med Group 4 Securicor i spidsen
/nyheder/penge/c20-steg-med-apm-og-danske-bank-i-front,C20 Steg med APM og Danske Bank i front
/nyheder/penge/danske-aktier-tager-historisk-stort-fald-det-er-voldsomme-scener,"Danske aktier tager historisk stort fald: ""Det er voldsomme scener"""
/nyheder/penge/fransk-valgresultat-sender-danske-aktier-i-rekord,Fransk valgresultat sender danske aktier i rekord
/nyheder/penge/ecb-plan-danske-aktier-stiger-lidt,ECB-plan: Danske aktier stiger lidt
/nyheder/penge/danske-aktier-haler-ind-paa-mandagens-panikfald,Danske aktier haler ind på mandagens panikfald
/nyheder/penge/nyt-boers-indeks-skal-give-mere-balanceret-billede,Nyt børs-indeks skal give mere balanceret billede
/nyheder/penge/danske-banks-storindkoeb-i-finland-30-milliarder-kr-skoed-c20-ned,Danske Banks storindkøb i Finland for 30 milliarder kr. skød C20 ned
/nyheder/penge/danske-aktier-slaar-ny-rekord,Danske aktier slår ny rekord
/nyheder/penge/de-danske-eliteaktier-saetter-ny-rekord,De danske eliteaktier sætter ny rekord
/nyheder/penge/koebenhavns-fondsboers-aabner-med-stigninger,Københavns Fondsbørs åbner med stigninger
/nyheder/penge/aktiefest-paa-boersen,Aktiefest på Børsen
/nyheder/penge/danske-aktier-i-haelene-paa-usa-og-asien,Danske aktier i hælene på USA og Asien
/nyheder/penge/danmarks-toneangivende-aktieindeks-i-rekord,Danmarks toneangivende aktieindeks i rekord
/nyheder/penge/kursprygl-til-storbanker,Kursprygl til storbanker
/nyheder/penge/danske-aktier-i-behersket-fald,Danske aktier i behersket fald
/nyheder/penge/maersk-aktien-bar-c20-indekset-frem,Mærsk-aktien bar C20-indekset frem
/nyheder/penge/positiv-dag-paa-boersen-0,Positiv dag på børsen
/nyheder/penge/novo-tog-opmaerksomheden,Novo tog opmærksomheden
/nyheder/penge/apm-trak-c20-indeks-ned,APM trak C20-indeks ned
/nyheder/penge/danske-c20-aktier-tager-historisk-stigning,Danske C20-aktier tager historisk stigning
/nyheder/penge/dsv-forrest-i-c20-nedtur,DSV forrest i C20-nedtur
/nyheder/penge/surt-show-aktieejere,Surt show for aktieejere
/nyheder/penge/forsigtige-stigninger-hos-c20-medlemmer,Forsigtige stigninger hos C20-medlemmer
/nyheder/penge/novo-nordisk-ene-om-ende-i-plus,Novo Nordisk ene om at ende i plus
/nyheder/penge/p-moeller-maersk-staar-oprejst-igen,A. P. Møller Mærsk står oprejst igen
/nyheder/penge/blodige-konflikter-sender-aktiemarkeder-i-roedt,Blodige konflikter sender aktiemarkeder i rødt
/nyheder/penge/selskaber-er-paa-ret-kurs-efter-krisen,Selskaber er på ret kurs efter krisen
/nyheder/penge/danske-aktier-frygter-amerikanske-jobtal,Danske aktier frygter amerikanske jobtal
/nyheder/penge/c20-chefer-siger-nej-til-aktiekoeb,C20-chefer siger nej til aktiekøb
/nyheder/penge/det-danske-aktiemarked-ramt-af-kinesisk-krise,Det danske aktiemarked ramt af kinesisk krise
/nyheder/penge/fald-i-den-sene-handel,Fald i den sene handel
/nyheder/penge/carlsberg-regnskab-praegede-aktiemarkedet,Carlsberg-regnskab prægede aktiemarkedet
/nyheder/penge/aktiemarkedet-tabte-pusten-0,Aktiemarkedet tabte pusten
/nyheder/penge/c20-indekset-falder-knap-tre-procent-paa-grund-af-graesk-krise,C20-indekset falder knap tre procent på grund af græsk krise
/nyheder/penge/negativ-stemning-blev-rettet,Negativ stemning blev rettet
/nyheder/penge/aktier-trykket-af-krise-i-usa-banker,Aktier trykket af krise i USA-banker
/nyheder/penge/rekordstor-stigning-i-det-danske-c20-indeks-i-dag,Rekordstor stigning i det danske C20-indeks i dag
/nyheder/penge/chefstrateg-om-aktienedtur-det-minder-om-et-krak,Chefstrateg om aktienedtur: Det minder om et krak
/nyheder/penge/danske-aktier-stiger-med-knap-procent,Danske aktier stiger med knap to procent
/nyheder/penge/mat-boersstemning,Mat børsstemning
/nyheder/indland/danske-aktier-igen-i-festhumoer,Danske aktier igen i festhumør
/nyheder/penge/c2o-steg-marginalt,C2o steg marginalt
/nyheder/penge/smykkefirma-ud-af-fint-boersselskab,Smykkefirma ud af fint børsselskab
/nyheder/penge/danske-aktier-i-styrtdyk,Danske aktier i styrtdyk
/nyheder/penge/aktiemarkederne-styrtdykker,Aktiemarkederne styrtdykker
/nyheder/penge/danske-aktier-kommer-tilbage-i-plus,Danske aktier kommer tilbage i plus
/nyheder/penge/ny-nedtur-danske-aktier,Ny nedtur for danske aktier
/nyheder/penge/toerre-taesk-til-aktierne-til-morgen,Tørre tæsk til aktierne til morgen
/nyheder/penge/aktieindekset-dykker-under-kurs-400,Aktieindekset dykker under kurs 400
/nyheder/penge/paene-stigninger-paa-de-europaeiske-boerser,Pæne stigninger på de europæiske børser
/nyheder/penge/onsdagens-aktier-lundbeck-aktien-paa-raketfart,Onsdagens aktier: Lundbeck-aktien på raketfart
/nyheder/penge/stemningen-paa-aktiemarkedet-var-trykket,Stemningen på aktiemarkedet var trykket
/nyheder/penge/smuk-start-paa-aktiedagen,Smuk start på aktiedagen
/nyheder/penge/det-danske-aktiemarked-fik-oeretaever,Det danske aktiemarked fik øretæver
/nyheder/penge/stadig-daarlig-stemning-paa-aktiemarkedet,Stadig dårlig stemning på aktiemarkedet
/nyheder/penge/lundbeck-foerte-sig-frem,Lundbeck førte sig frem
/nyheder/penge/haard-medfart-til-danske-aktier,Hård medfart til danske aktier
/nyheder/penge/danske-aktier-i-solide-fald,Danske aktier i solide fald
/nyheder/penge/aktiekursen-vender-naesen-nedad,Aktiekursen vender næsen nedad
/nyheder/penge/carlsberg-dagens-vinder,Carlsberg dagens vinder
/nyheder/penge/de-store-aktier-trak-c20-aabning-i-minus,De store aktier trak C20-åbning i minus
/nyheder/penge/gn-ned-paa-resound-salg,GN ned på Resound-salg
/nyheder/penge/medicoselskaber-trak-boersen-i-minus,Medicoselskaber trak børsen i minus
/nyheder/penge/fald-efter-optimistisk-start,Fald efter optimistisk start
/nyheder/penge/banker-og-bo-steg-paa-stille-boersdag,Banker og B&O steg på stille børsdag
/nyheder/penge/sur-stemning-paa-aktieboersen,Sur stemning på aktiebørsen
/nyheder/penge/stigninger-efter-godt-nyt-fra-usa,Stigninger efter godt nyt fra USA
/nyheder/penge/solide-gevinster-ogsaa-til-vestas,Solide gevinster også til Vestas
/nyheder/penge/champagnebrus-paa-boersen,Champagnebrus på børsen
/nyheder/penge/apm-traekhest-omxc20,APM trækhest for OMXC20
/nyheder/penge/farvel-til-kfx-og-goddag-til-omxc20,Farvel til KFX og goddag til OMXC20
/nyheder/penge/procents-fald-efter-timers-handel,To procents fald efter to timers handel
/nyheder/penge/aktieuroen-fortsaetter,Aktieuroen fortsætter
/nyheder/penge/kun-c20-aktier-ender-i-minus-2009,Kun to C20-aktier ender i minus for 2009
/nyheder/penge/vestas-i-nye-gearkasseproblemmer,Vestas i nye gearkasseproblemmer
/nyheder/penge/europaeiske-aktier-i-dyk,Europæiske aktier i dyk
/nyheder/penge/vestas-trak-c-20-aktierne-ned,Vestas trak C 20 aktierne ned
/nyheder/penge/lavere-trods-gode-us-jobtal,Lavere trods gode US jobtal
/nyheder/penge/valg-i-usa-presser-medicinalaktier-i-bund,Valg i USA presser medicinalaktier i bund
/nyheder/penge/apm-trykkede-stemningen,APM trykkede stemningen
/nyheder/penge/de-tunge-aktier-trak-omxc20-ned,De tunge aktier trak OMXC20 ned
/nyheder/penge/lille-stigning-til-danske-aktier,Lille stigning til Danske aktier
/nyheder/penge/novo-var-lyset-i-et-moerkt-marked,Novo var lyset i et mørkt marked
/nyheder/indland/danske-industrigiganter-nye-dagpengeregler-haemmer-lysten-til-karrieren-i-udlandet,Danske industrigiganter: Nye dagpengeregler hæmmer lysten til karrieren i udlandet
/nyheder/penge/aktiestress-kan-ikke-fortsaette-laenge,Aktiestress kan ikke fortsætte længe
/nyheder/krak-fusioner-og-opkoeb,"Krak, fusioner og opkøb"
/nyheder/penge/fondsboersen-trukket-i-minus,Fondsbørsen trukket i minus
/nyheder/penge/god-dag-paa-aktiemarkedet,God dag på aktiemarkedet
/nyheder/penge/aktier-tabte-atter-terraen,Aktier tabte atter terræn
/nyheder/penge/stille-dag-paa-fondsboersen-0,Stille dag på fondsbørsen
/nyheder/penge/danske-bank-og-maersk-bag-solide-kursstigninger,Danske Bank og Mærsk bag solide kursstigninger
/nyheder/penge/sur-aabningsstemning-i-c20-regi,Sur åbningsstemning i C20-regi
/nyheder/penge/novo-nordisk-fortsat-ombejlet,Novo Nordisk fortsat ombejlet
/nyheder/penge/gn-store-nord-op-paa-jaevn-dag,GN Store Nord op på jævn dag
/nyheder/penge/bankaktier-foerte-paa-god-aktiedag,Bankaktier førte an på god aktiedag
/nyheder/penge/postitiv-stemning-paa-aktiemarkedet,Postitiv stemning på aktiemarkedet
/nyheder/penge/stor-nervoesitet-paa-aktiemarkedet,Stor nervøsitet på aktiemarkedet
/nyheder/penge/danske-aktier-falder-fortsat-2,Danske aktier falder fortsat
/nyheder/penge/2006-sluttede-med-ny-c-20-rekord-og-med-vestas-som-topscorer,2006 sluttede med ny C-20 rekord og med Vestas som topscorer
/nyheder/penge/genmab-skinnede-i-surt-marked,Genmab skinnede i surt marked
/nyheder/penge/svagt-negativ-aabning,Svagt negativ åbning
/nyheder/penge/danske-bank-steg-en-smule-til-morgen,Danske Bank steg en smule til morgen
/nyheder/penge/ny-rekord-danske-aktier-0,Ny rekord for danske aktier
/nyheder/penge/bo-steg-i-negativt-marked,B&O steg i negativt marked
/nyheder/penge/mindre-udsving-paa-boersen,Mindre udsving på børsen
/nyheder/penge/uens-handel-paa-fondsboersen-gav-mindre-tab,Uens handel på Fondsbørsen gav mindre tab
/nyheder/penge/nye-hoejder-paa-oliepris-sender-aktiemarked-i-roedt,Nye højder på oliepris sender aktiemarked i rødt
/nyheder/penge/c20-indeksets-rekordserie-fortsaetter,C20-indeksets rekordserie fortsætter
/nyheder/penge/vestas-dominerede-omxc20-gik-op,Vestas dominerede - OMXC20 gik op
/nyheder/penge/beskeden-fremgang-til-c-20-aktierne,Beskeden fremgang til C-20 aktierne
/nyheder/penge/fondsboersen-kom-godt-fra-start,Fondsbørsen kom godt fra start
/nyheder/penge/smaa-bevaegelser-i-stille-marked,Små bevægelser i stille marked
/nyheder/penge/moderat-c20-stigning,Moderat C20-stigning
/nyheder/penge/omxc20-vestas-tippede-igen-nedad,OMXC20: Vestas tippede igen nedad
/nyheder/penge/danske-bank-taber-paa-dagens-aktiemarked,Danske Bank taber på dagens aktiemarked
/nyheder/penge/p-moeller-maersk-trak-et-tyndt-aktiemarked-op,A. P. Møller Mærsk trak et tyndt aktiemarked op
/nyheder/penge/gn-topper-traegt-marked,GN topper trægt marked
/nyheder/penge/novo-aktien-styrtdykker-med-93-milliarder-kroner,Novo-aktien styrtdykker med 93 milliarder kroner
/nyheder/penge/danske-aktier-i-plus,Danske aktier i plus
/nyheder/penge/danske-aktier-gaar-frem-efter-eu-hjaelp,Danske aktier går frem efter EU-hjælp
/nyheder/penge/dong-og-nets-ind-blandt-20-vigtigste-aktier,Dong og Nets ind blandt 20 vigtigste aktier
/nyheder/penge/ecb-sender-8500-milliarder-ud-i-den-europaeiske-oekonomi,ECB sender 8500 milliarder ud i den europæiske økonomi
/nyheder/penge/danske-aktier-buldrer-frem-i-dag,Danske aktier buldrer frem i dag
/nyheder/penge/danske-aktier-naermer-sig-tiden-foer-krisen,Danske aktier nærmer sig tiden før krisen
/nyheder/penge/ny-rekord-danske-aktier-1,Ny rekord for danske aktier
/nyheder/penge/danske-aktier-stormer-frem,Danske aktier stormer frem
/nyheder/penge/kun-vestas-klarede-skaerene-blandt-blodroede-danske-aktier,Kun Vestas klarede skærene blandt blodrøde danske aktier
/nyheder/penge/danske-aktier-tager-stoerste-dyk-siden-sommer,Danske aktier tager største dyk siden sommer
/nyheder/penge/aktier-starter-i-plus,Aktier starter i plus
/nyheder/penge/ledighed-uro-og-nedskaeringer-i-2011,"Ledighed, uro og nedskæringer i 2011"
/nyheder/penge/oekonomi-korrespondent-efter-aktie-blodbad-raadvildhed-paa-boersen,Økonomi-korrespondent efter aktie-blodbad: Rådvildhed på Børsen
/nyheder/penge/roede-tal-paa-boersen-her-til-morgen,Røde tal på børsen her til morgen
/nyheder/penge/aktierne-faldt-tilbage-efter-mandagens-kursfest,Aktierne faldt tilbage efter mandagens kursfest
/nyheder/penge/aktieoptur-paa-vej-efter-kinesisk-rentesaenkning,Aktieoptur på vej efter kinesisk rentesænkning
/nyheder/penge/danske-aktier-lukker-efter-stoerste-fald-paa-en-dag-nogensinde,Danske aktier lukker efter største fald på én dag nogensinde
/nyheder/regionale/oestjylland/vestas-aktie-stiger-staerkt,Vestas-aktie stiger stærkt
/skole/samfundsfag/elevopgaver-aktier-og-vaerdipapirer,Elevopgaver - Aktier og værdipapirer
/nyheder/penge/vestas-i-fremgang,Vestas i fremgang
/nyheder/penge/vestas-overrasker-aktionaerer-med-opjustering,Vestas overrasker aktionærer med opjustering
/nyheder/penge/danske-aktier-stiger-markant,Danske aktier stiger markant
/nyheder/regionale/oestjylland/vestas-aktie-blev-maanedens-hoejdespringer,Vestas-aktie blev månedens højdespringer
/nyheder/penge/alle-c20-aktier-endte-i-roedt,Alle C20-aktier endte i rødt
/nyheder/penge/flere-taesk-til-de-danske-aktier,Flere tæsk til de danske aktier
/nyheder/penge/flere-bankaktier-falder-kraftigt,Flere bankaktier falder kraftigt
/nyheder/penge/rekord-aktieindeks-verden-over-naar-nye-hoejder,Rekord: Aktieindeks verden over når nye højder
/nyheder/penge/novo-nordisks-aktie-buldrer-frem,Novo Nordisks aktie buldrer frem
/nyheder/penge/aktienedtur-med-undtagelser,Aktienedtur med undtagelser
/nyheder/penge/c20-aktierne-lukker-i-ny-rekord,C20-aktierne lukker i ny rekord
/skole/samfundsfag/alle-elevopgaver-din-min-og-vores-oekonomi,"Alle elevopgaver - Din, min og vores økonomi"
/nyheder/penge/aktier-gik-atter-frem,Aktier gik atter frem
/nyheder/penge/tyve-stoerste-aktier-i-rekord,Tyve største aktier i rekord
/nyheder/penge/positiv-kapitalindproejtning-i-usa,Positiv kapitalindprøjtning i USA
/nyheder/penge/daarlig-forbrugertillid-i-usa-trak-ned,Dårlig forbrugertillid i USA trak ned
/nyheder/penge/kreditadvarsel-sender-aktier-i-roedt,Kreditadvarsel sender aktier i rødt
/nyheder/penge/de-danske-aktier-falder-efter-spansk-valg,De danske aktier falder efter spansk valg
/nyheder/penge/aktier-steg-med-40-milliarder-paa-fire-timer,Aktier steg med 40 milliarder på fire timer
/nyheder/penge/danske-aktie-toemmermaend-dagen-derpaa,Danske aktie-tømmermænd dagen derpå
/nyheder/penge/aktier-lukkede-med-lille-fald,Aktier: Lukkede med lille fald
/nyheder/penge/udsigt-til-ny-bundrekord-danske-aktier,Udsigt til ny bundrekord for danske aktier
/nyheder/penge/danske-aktier-faar-regnskabstaesk,Danske aktier får regnskabstæsk
/nyheder/penge/danske-aktier-ser-igen-roedt,Danske aktier ser igen rødt
/nyheder/penge/novo-aktien-styrtdykker,Novo-aktien styrtdykker
/nyheder/penge/aktierne-steg-mens-obligationer-faldt,Aktierne steg mens obligationer faldt
/nyheder/penge/saa-er-det-slut-med-chefernes-loenfest,Så er det slut med chefernes lønfest
/nyheder/penge/journalist-tiltales-boersfusk,Journalist tiltales for børsfusk
/nyheder/penge/opturen-paa-boerserne-er-bremset,Opturen på børserne er bremset
/nyheder/penge/opturen-paa-det-danske-aktiemarked-fortsaetter,Opturen på det danske aktiemarked fortsætter
/nyheder/penge/kurskloe-fra-morgenstunden,Kursklø fra morgenstunden
/nyheder/penge/pensionerne-overlevede-brexit-afstemning,Pensionerne overlevede brexit-afstemning
/nyheder/penge/danske-selskaber-mere-produktive,Danske selskaber mere produktive
/nyheder/penge/aktier-vestas-taber-pusten,Aktier: Vestas taber pusten
/nyheder/penge/danske-aktier-dykker-igen,Danske aktier dykker igen
/nyheder/penge/jubel-paa-wall-street-over-bankaktion,Jubel på Wall Street over bankaktion
/nyheder/udland/aktier-i-japan-fortsaetter-nedturen-med-roede-tal,Aktier i Japan fortsætter nedturen med røde tal
/nyheder/penge/danske-aktier-klarede-naesten-frisag,Danske aktier klarede næsten frisag
/nyheder/penge/danske-aktier-vender-minus-til-plus,Danske aktier vender minus til plus
/nyheder/penge/danske-aktier-aabner-med-beskedent-fald,Danske aktier åbner med beskedent fald
/nyheder/penge/rekord-til-c20-indekset-baaret-frem-af-maersk,Rekord til C20-indekset båret frem af Mærsk
/nyheder/penge/tyve-stoerste-aktier-stiger-fra-morgenstunden,Tyve største aktier stiger fra morgenstunden
/nyheder/penge/fald-i-omxc20-igen-i-dag,Fald i OMXC20 igen i dag
/nyheder/penge/nervoesiteten-paa-aktiemarkederne-tager-af,Nervøsiteten på aktiemarkederne tager af
/nyheder/penge/selskaber-paa-vej-ud-af-c20-indeks,To selskaber på vej ud af C20-indeks
/nyheder/penge/novo-nordisk-redder-aktieaaret,Novo Nordisk redder aktieåret
/nyheder/penge/smykkefirma-er-aarets-hoejdespringer-paa-boersen,Smykkefirma er årets højdespringer på børsen
/nyheder/penge/blodig-dag-toneangivende-aktier,Blodig dag for toneangivende aktier
/nyheder/penge/tdc-sender-omxc20-op,TDC sender OMXC20 op
/nyheder/penge/sur-aktie-sommer-i-vente-0,Sur aktie-sommer i vente
/nyheder/penge/endnu-en-blodroed-dag-de-danske-aktier,Endnu en blodrød dag for de danske aktier
/nyheder/penge/pensionsopsparinger-er-vokset-med-10-procent,Pensionsopsparinger er vokset med 10 procent
/nyheder/penge/de-danske-aktier-falder-igen,De danske aktier falder igen
/nyheder/penge/danske-aktier-i-stigning-efter-onsdagens-nedtur,Danske aktier i stigning efter onsdagens nedtur
/nyheder/penge/hoejdespring-blev-til-maveplasker,Højdespring blev til maveplasker
/nyheder/indland/kommuner-taber-stort-paa-aktieeventyr,Kommuner taber stort på aktieeventyr
/nyheder/penge/negativ-dag-omxc20,Negativ dag for OMXC20
/nyheder/penge/c20-indekset-faldt-trods-god-start,C20-indekset faldt trods god start
/nyheder/politik/boersen-eb-bruger-rockermetoder,Børsen: EB bruger rockermetoder
/nyheder/penge/maersk-aktien-kommer-sig-efter-mistet-oliekontrakt-i-qatar,Mærsk-aktien kommer sig efter mistet oliekontrakt i Qatar
/nyheder/penge/omxc20-op-med-maersk-i-spidsen,OMXC20 op med Mærsk i spidsen
/nyheder/penge/pandora-banker-ind-paa-boersen,Pandora banker ind på børsen
/nyheder/penge/novo-er-knap-1000-milliarder-vaerd-efter-lovende-forskning,Novo er knap 1000 milliarder værd efter lovende forskning
/nyheder/udland/vild-aktieuge-slutter-med-en-smule-optimisme-i-usa,Vild aktieuge slutter med en smule optimisme i USA
/nyheder/penge/grafik-saadan-har-aktienedturen-ramt-danske-virksomheder,GRAFIK Sådan har aktienedturen ramt danske virksomheder
/nyheder/penge/dansk-tobak-paa-boersen-men-den-hoeje-cigarfoering-udebliver,Dansk tobak på børsen - men den høje cigarføring udebliver
/nyheder/penge/vestas-holder-haanden-under-danske-aktier,Vestas holder hånden under danske aktier
/nyheder/penge/kinesisk-uro-udloeste-aktiefald,Kinesisk uro udløste aktiefald
/nyheder/udland/trods-ny-rentesaenkning-fortsat-usikkerhed-om-kinesisk-oekonomi,Trods ny rentesænkning: Fortsat usikkerhed om kinesisk økonomi
/nyheder/penge/danske-bank-trak-laesset-i-plus,Danske Bank trak læsset i plus
/nyheder/penge/boers-bank-til-c20-indekset,Børs-bank til C20-indekset
/nyheder/penge/eliteaktier-runder-indeks-1000-og-slaar-rekord,Eliteaktier runder indeks 1000 og slår rekord
/nyheder/penge/stor-insulinnyhed-forgylder-novos-aktionaerer,Stor insulinnyhed forgylder Novos aktionærer
/nyheder/penge/voldsomme-fald-paa-aktiemarkedet,Voldsomme fald på aktiemarkedet
/nyheder/penge/aktier-i-baade-usa-og-europa-lidt-tilbage-efter-jobrapport,Aktier i både USA og Europa lidt tilbage efter jobrapport
/nyheder/udland/usa-skruer-uventet-ned-store-stoetteopkoeb,USA skruer uventet ned for store støtteopkøb
/nyheder/penge/god-og-rolig-boersdag,God og rolig børsdag
/nyheder/penge/tommelfingeren-vendt-nedad-paa-koebenhavns-fondsboers,Tommelfingeren vendt nedad på Københavns Fondsbørs
/nyheder/penge/fjerde-kursrekord-i-traek,Fjerde kursrekord i træk
/nyheder/penge/danisco-revancherede-sig-lidt-efter-gaarsdagens-nedtur,Danisco revancherede sig lidt efter gårsdagens nedtur
/nyheder/penge/danske-aktier-trodser-krisen-og-saetter-rekord,Danske aktier trodser krisen og sætter rekord
/nyheder/penge/saadan-klarede-de-stoerste-danske-aktier-2012,Sådan klarede de største danske aktier 2012
/nyheder/indland/storkoncerner-krise-hvilken-krise,Storkoncerner: Krise? Hvilken krise?
/nyheder/penge/boersdebutant-og-medicinalaktier-tog-teten,Børsdebutant og medicinalaktier tog teten
/nyheder/penge/pandora-lagde-boersen-sine-foedder,Pandora lagde børsen for sine fødder
/nyheder/penge/danske-aktiers-fald-aftager,Danske aktiers fald aftager
/nyheder/penge/aktiemarkedet-lukker-med-markante-tab,Aktiemarkedet lukker med markante tab
/nyheder/penge/rentelaas-sender-asiens-aktier-i-vejret,Rentelås sender Asiens aktier i vejret
/nyheder/penge/c20-indtjeningen-buldrer-frem-i-aar,C20-indtjeningen buldrer frem i år
/nyheder/penge/rentesaenkning-loefter-danske-aktier,Rentesænkning løfter danske aktier
/nyheder/penge/maersk-indhenter-det-tabte-og-sender-aktieindeks-i-rekord,Mærsk indhenter det tabte og sender aktieindeks i rekord
/nyheder/penge/danske-aktier-svinger-som-aldrig-foer,Danske aktier svinger som aldrig før
/nyheder/penge/nationalbankens-enegang-sender-aktier-i-minus,Nationalbankens enegang sender aktier i minus
/nyheder/penge/genmabs-topchef-fratraeder,Genmabs topchef fratræder
/nyheder/penge/danske-aktier-slipper-med-skraekken,Danske aktier slipper med skrækken
/nyheder/penge/aktierne-falder-stort-i-europa-og-usa,Aktierne falder stort i Europa og USA
/nyheder/penge/nordea-og-flsmidth-ryger-ud-af-c20-indekset,Nordea og FLSmidth ryger ud af C20-indekset
/nyheder/penge/matas-haaber-blive-en-lille-folkeaktie,Matas håber at blive en - lille - folkeaktie
/nyheder/penge/pund-og-rente-skraber-frygt-bunden,Pund og rente skraber frygt-bunden
/nyheder/penge/aktiemarkedet-begynder-med-stille-fald,Aktiemarkedet begynder med stille fald
/nyheder/penge/danske-aktier-stiger-lidt-trods-usa-fald,Danske aktier stiger lidt trods USA-fald
/nyheder/penge/lehman-skylder-danske-bank-41-mia-kr,"Lehman skylder Danske Bank 4,1 mia. kr."
/nyheder/penge/redningsaktion-sender-aktier-i-rekord,Redningsaktion sender aktier i rekord
/nyheder/penge/rentesaenkning-ingen-effekt-paa-danske-aktier,Rentesænkning ingen effekt på danske aktier
/nyheder/penge/danske-aktier-stiger-fra-morgenstunden,Danske aktier stiger fra morgenstunden
/nyheder/penge/amerikansk-centralbank-saenker-renten-aktierne-stiger,Amerikansk Centralbank sænker renten - aktierne stiger
/nyheder/penge/usikker-start-paa-boersdagen,Usikker start på børsdagen
/nyheder/penge/c20-indekset-faldt-hele-dagen,C20-indekset faldt hele dagen
/nyheder/penge/gn-resound-salg-led-et-nyt-knaek,GN Resound-salg led et nyt knæk
/nyheder/udland/efter-langt-nedtur-kinas-boers-snapper-frisk-luft,Efter langt nedtur: Kinas børs snapper frisk luft
/nyheder/politik/amerikanske-aktier-slutter-sig-til-blodroed-aktiedag,Amerikanske aktier slutter sig til blodrød aktiedag
/nyheder/penge/chefstrateg-om-dansk-aktiefald-det-er-panik,Chefstrateg om dansk aktiefald: Det er panik
/nyheder/penge/danske-aktier-sakker-bagud,Danske aktier sakker bagud
/nyheder/penge/tryg-barsler-med-ny-unik-forsikring,Tryg barsler med ny unik forsikring
/nyheder/penge/regnskab-sendte-lundbeck-ned,Regnskab sendte Lundbeck ned
/nyheder/penge/smaa-danske-aktier-er-allerbedst,Små danske aktier er allerbedst
/nyheder/penge/aktiekurser-sendt-et-lille-skvulp-opad,Aktiekurser sendt et lille skvulp opad
/nyheder/penge/eksperter-tror-paa-stigende-aktiekurser,Eksperter tror på stigende aktiekurser
/nyheder/penge/danmark-igen-sikker-havn-investorer-under-boersuro,Danmark igen sikker havn for investorer under børsuro
/nyheder/penge/tirsdagens-aktier-sydbank-i-frit-fald,Tirsdagens aktier: Sydbank i frit fald
/nyheder/regionale/midtvest/vestas-aktie-i-himmelflugt-trods-milliardunderskud,Vestas-aktie i himmelflugt trods milliardunderskud
/nyheder/penge/onsdagens-aktier-lundbeck-til-bunds,Onsdagens Aktier: Lundbeck til bunds
/nyheder/udland/aktiekurserne-rasler-ned-efter-valg-i-italien,Aktiekurserne rasler ned efter valg i Italien
/nyheder/udland/aktiekurser-rasler-ned-efter-valg-i-italien,Aktiekurser rasler ned efter valg i Italien
/nyheder/penge/stort-kursdyk-til-lundbeck,Stort kursdyk til Lundbeck
/nyheder/penge/optur-blev-til-nedtur-paa-boersen,Optur blev til nedtur på børsen
/nyheder/penge/vestas-aktien-i-hopla,Vestas-aktien i hopla
/nyheder/penge/maersk-drev-boersmarked-op,Mærsk drev børsmarked op
/nyheder/penge/fremgang-vendt-til-lille-tab,Fremgang vendt til lille tab
/nyheder/penge/gn-store-nord-faldt-tilbage,GN Store Nord faldt tilbage
/nyheder/penge/kursfald-tog-til-op-ad-eftermiddagen,Kursfald tog til op ad eftermiddagen
